radius_km,mast_id,mast_lat,mast_lon,s_id,s_lat,s_lon,dist_km,chosen_by_distance
5,S0609,5.2268314,116.1801678,S1077,5.2283683,116.175459,0.549,0
5,S0649,5.2835791,116.4247876,S0042,5.3132388,116.4101726,3.674,0
5,S0649,5.2835791,116.4247876,S0623,5.292031,116.3884042,4.137,0
5,S0649,5.2835791,116.4247876,S0629,5.3214327,116.4157143,4.327,0
5,S0649,5.2835791,116.4247876,S0631,5.3030662,116.3959753,3.856,0
5,S0649,5.2835791,116.4247876,S0632,5.2832779,116.379809,4.98,0
5,S0649,5.2835791,116.4247876,S0634,5.2882954,116.3810541,4.871,0
5,S0718,5.3025712,116.0534426,S0053,5.2908601,116.0344046,2.478,0
5,S0718,5.3025712,116.0534426,S0707,5.3012077,116.0350168,2.046,0
5,S0718,5.3025712,116.0534426,S0714,5.3047058,116.0623524,1.015,0
5,S0718,5.3025712,116.0534426,S0716,5.3158088,116.0891985,4.224,0
5,S0718,5.3025712,116.0534426,S0746,5.3050012,116.0470604,0.757,0
5,S0718,5.3025712,116.0534426,S0751,5.3175429,116.0864757,4.018,0
5,S0718,5.3025712,116.0534426,S0752,5.2886435,116.0349977,2.563,0
5,S0807,5.5197756,116.3176526,S0803,5.5282671,116.2851388,3.72,0
5,S0807,5.5197756,116.3176526,S0805,5.5411224,116.2810617,4.694,0
5,S0807,5.5197756,116.3176526,S0064,5.5091912,116.3233754,1.337,0
5,S0935,6.13671,116.7745909,S0284,6.1615009,116.7975091,3.744,0
5,S0935,6.13671,116.7745909,S0940,6.15882,116.7789947,2.506,0
5,S0935,6.13671,116.7745909,S0941,6.119726,116.7986317,3.261,0
5,S1077,5.2283683,116.175459,S0608,5.1868176,116.1825533,4.687,0
5,S1077,5.2283683,116.175459,S0732,5.2485711,116.1385903,4.66,0
5,S1077,5.2283683,116.175459,S0740,5.2381576,116.1437518,3.676,0
5,S1077,5.2283683,116.175459,S0744,5.2605311,116.1765327,3.578,0
5,S1077,5.2283683,116.175459,S0747,5.2383302,116.1357927,4.53,0
5,S1077,5.2283683,116.175459,S0796,5.2210728,116.1946742,2.277,0
5,S1077,5.2283683,116.175459,S0798,5.2096144,116.1942804,2.948,0
5,S1077,5.2283683,116.175459,S0609,5.2268314,116.1801678,0.549,0
5,S1084,5.100738,116.3006846,S0114,5.1423979,116.289617,4.792,1
5,S1084,5.100738,116.3006846,S0599,5.0954389,116.3409302,4.496,1
5,S1084,5.100738,116.3006846,S1074,5.1381847,116.2829209,4.605,1
5,S1322,5.2335919,119.2067601,S1323,5.2775082,119.214677,4.961,0
5,S1432,4.5526744,118.5791731,S1439,4.5534766,118.5939145,1.636,1
5,S1439,4.5534766,118.5939145,S1432,4.5526744,118.5791731,1.636,0
5,S1445,4.4075531,117.8187132,S1443,4.3745678,117.8130913,3.72,0
5,S1445,4.4075531,117.8187132,S1444,4.3921384,117.7907485,3.543,0
5,S1445,4.4075531,117.8187132,S1447,4.4175388,117.7759373,4.871,0
10,S0004,6.839631,117.0723261,S1102,6.8333174,117.1625517,9.986,1
10,S0009,6.8919254,116.7130317,S0011,6.9552111,116.7259494,7.18,1
10,S0009,6.8919254,116.7130317,S0279,6.8828641,116.6805184,3.728,1
10,S0009,6.8919254,116.7130317,S0280,6.8728835,116.6760968,4.594,1
10,S0011,6.9552111,116.7259494,S0009,6.8919254,116.7130317,7.18,1
10,S0011,6.9552111,116.7259494,S0012,6.9675791,116.7894383,7.141,1
10,S0011,6.9552111,116.7259494,S0279,6.8828641,116.6805184,9.48,1
10,S0012,6.9675791,116.7894383,S0011,6.9552111,116.7259494,7.141,0
10,S0015,6.5323956,116.7030749,S1374,6.5225146,116.7520247,5.518,1
10,S0017,6.5872942,116.8545206,S1378,6.5309639,116.8482926,6.301,1
10,S0022,6.7316162,116.6511044,S0172,6.7151333,116.7225425,8.099,1
10,S0022,6.7316162,116.6511044,S0201,6.7723729,116.7038484,7.38,1
10,S0024,6.2583153,116.3176665,S0138,6.2478396,116.2403592,8.624,0
10,S0024,6.2583153,116.3176665,S0178,6.2383709,116.2825212,4.473,0
10,S0024,6.2583153,116.3176665,S0179,6.3240036,116.3743229,9.621,0
10,S0024,6.2583153,116.3176665,S0240,6.2443677,116.2902122,3.408,0
10,S0024,6.2583153,116.3176665,S0307,6.3129372,116.3458603,6.826,0
10,S0024,6.2583153,116.3176665,S0404,6.3239734,116.3515484,8.205,0
10,S0024,6.2583153,116.3176665,S0405,6.3380572,116.3291819,8.958,0
10,S0024,6.2583153,116.3176665,S0406,6.3394007,116.3431186,9.445,0
10,S0024,6.2583153,116.3176665,S0407,6.3064939,116.3280651,5.479,0
10,S0024,6.2583153,116.3176665,S0410,6.3000554,116.328518,4.794,0
10,S0024,6.2583153,116.3176665,S0408,6.2974555,116.2814788,5.911,0
10,S0024,6.2583153,116.3176665,S0409,6.3040075,116.2939116,5.719,0
10,S0033,6.4764024,116.8436982,S0273,6.4544107,116.8012118,5.293,0
10,S0033,6.4764024,116.8436982,S0384,6.4390311,116.8076006,5.76,0
10,S0033,6.4764024,116.8436982,S1190,6.4860679,116.8662016,2.709,0
10,S0033,6.4764024,116.8436982,S1378,6.5309639,116.8482926,6.088,0
10,S0035,5.8825565,117.3784228,S0181,5.8241814,117.4379987,9.25,0
10,S0035,5.8825565,117.3784228,S0466,5.8344594,117.4367943,8.384,0
10,S0036,6.5248946,116.5506256,S0038,6.5228172,116.5023056,5.343,1
10,S0036,6.5248946,116.5506256,S0041,6.4565219,116.5024247,9.282,1
10,S0036,6.5248946,116.5506256,S0274,6.5215802,116.5176299,3.664,1
10,S0036,6.5248946,116.5506256,S0275,6.5807904,116.5497762,6.216,1
10,S0036,6.5248946,116.5506256,S0364,6.4821376,116.4939753,7.86,1
10,S0036,6.5248946,116.5506256,S0365,6.4635833,116.4878031,9.729,1
10,S0036,6.5248946,116.5506256,S0394,6.4442068,116.5127843,9.898,1
10,S0038,6.5228172,116.5023056,S0036,6.5248946,116.5506256,5.343,0
10,S0038,6.5228172,116.5023056,S0041,6.4565219,116.5024247,7.372,0
10,S0038,6.5228172,116.5023056,S0274,6.5215802,116.5176299,1.699,0
10,S0038,6.5228172,116.5023056,S0275,6.5807904,116.5497762,8.31,0
10,S0038,6.5228172,116.5023056,S0364,6.4821376,116.4939753,4.616,0
10,S0038,6.5228172,116.5023056,S0365,6.4635833,116.4878031,6.779,0
10,S0038,6.5228172,116.5023056,S0394,6.4442068,116.5127843,8.817,0
10,S0040,6.4203023,116.415399,S0281,6.3847972,116.3463728,8.589,0
10,S0040,6.4203023,116.415399,S0365,6.4635833,116.4878031,9.336,0
10,S0041,6.4565219,116.5024247,S0036,6.5248946,116.5506256,9.282,0
10,S0041,6.4565219,116.5024247,S0038,6.5228172,116.5023056,7.372,0
10,S0041,6.4565219,116.5024247,S0274,6.5215802,116.5176299,7.427,0
10,S0041,6.4565219,116.5024247,S0364,6.4821376,116.4939753,2.997,0
10,S0041,6.4565219,116.5024247,S0365,6.4635833,116.4878031,1.796,0
10,S0041,6.4565219,116.5024247,S0393,6.4023072,116.5293282,6.722,0
10,S0041,6.4565219,116.5024247,S0394,6.4442068,116.5127843,1.785,0
10,S0041,6.4565219,116.5024247,S0395,6.4237159,116.5214103,4.208,0
10,S0041,6.4565219,116.5024247,S0396,6.4268077,116.5106171,3.426,0
10,S0042,5.3132388,116.4101726,S0049,5.2732968,116.3747193,5.927,1
10,S0042,5.3132388,116.4101726,S0623,5.292031,116.3884042,3.372,1
10,S0042,5.3132388,116.4101726,S0627,5.3433622,116.4395412,4.668,1
10,S0042,5.3132388,116.4101726,S0629,5.3214327,116.4157143,1.098,1
10,S0042,5.3132388,116.4101726,S0631,5.3030662,116.3959753,1.937,1
10,S0042,5.3132388,116.4101726,S0632,5.2832779,116.379809,4.733,1
10,S0042,5.3132388,116.4101726,S0634,5.2882954,116.3810541,4.253,1
10,S0042,5.3132388,116.4101726,S0638,5.2601226,116.3734017,7.174,1
10,S0042,5.3132388,116.4101726,S0639,5.2593984,116.3756262,7.104,1
10,S0042,5.3132388,116.4101726,S0697,5.2419511,116.3674556,9.231,1
10,S0042,5.3132388,116.4101726,S0649,5.2835791,116.4247876,3.674,1
10,S0044,5.2313137,116.3580845,S0049,5.2732968,116.3747193,5.019,1
10,S0044,5.2313137,116.3580845,S0623,5.292031,116.3884042,7.54,1
10,S0044,5.2313137,116.3580845,S0631,5.3030662,116.3959753,9.014,1
10,S0044,5.2313137,116.3580845,S0632,5.2832779,116.379809,6.259,1
10,S0044,5.2313137,116.3580845,S0633,5.1739474,116.391897,7.397,1
10,S0044,5.2313137,116.3580845,S0634,5.2882954,116.3810541,6.827,1
10,S0044,5.2313137,116.3580845,S0637,5.1920657,116.3999474,6.367,1
10,S0044,5.2313137,116.3580845,S0638,5.2601226,116.3734017,3.625,1
10,S0044,5.2313137,116.3580845,S0639,5.2593984,116.3756262,3.678,1
10,S0044,5.2313137,116.3580845,S0648,5.1481891,116.3564896,9.245,1
10,S0044,5.2313137,116.3580845,S0650,5.1626227,116.3648085,7.674,1
10,S0044,5.2313137,116.3580845,S0651,5.1459778,116.3678933,9.551,1
10,S0044,5.2313137,116.3580845,S0654,5.1518875,116.3337432,9.234,1
10,S0044,5.2313137,116.3580845,S0690,5.1964629,116.359591,3.879,1
10,S0044,5.2313137,116.3580845,S0693,5.2181166,116.344786,2.079,1
10,S0044,5.2313137,116.3580845,S0697,5.2419511,116.3674556,1.573,1
10,S0044,5.2313137,116.3580845,S0699,5.1807118,116.3504924,5.689,1
10,S0044,5.2313137,116.3580845,S0700,5.2314063,116.3720737,1.549,1
10,S0044,5.2313137,116.3580845,S0701,5.1863236,116.3527253,5.038,1
10,S0044,5.2313137,116.3580845,S0702,5.2312481,116.358671,0.065,1
10,S0044,5.2313137,116.3580845,S0703,5.2413062,116.3539969,1.2,1
10,S0044,5.2313137,116.3580845,S0649,5.2835791,116.4247876,9.398,1
10,S0048,5.9303108,116.7709674,S0864,5.9551434,116.7545236,3.306,0
10,S0048,5.9303108,116.7709674,S0872,5.9384793,116.7797184,1.327,0
10,S0048,5.9303108,116.7709674,S0886,5.9452917,116.7695968,1.673,0
10,S0048,5.9303108,116.7709674,S0949,6.006978,116.7930835,8.869,0
10,S0049,5.2732968,116.3747193,S0042,5.3132388,116.4101726,5.927,0
10,S0049,5.2732968,116.3747193,S0044,5.2313137,116.3580845,5.019,0
10,S0049,5.2732968,116.3747193,S0623,5.292031,116.3884042,2.576,0
10,S0049,5.2732968,116.3747193,S0629,5.3214327,116.4157143,7.018,0
10,S0049,5.2732968,116.3747193,S0631,5.3030662,116.3959753,4.062,0
10,S0049,5.2732968,116.3747193,S0632,5.2832779,116.379809,1.245,0
10,S0049,5.2732968,116.3747193,S0634,5.2882954,116.3810541,1.809,0
10,S0049,5.2732968,116.3747193,S0637,5.1920657,116.3999474,9.455,0
10,S0049,5.2732968,116.3747193,S0638,5.2601226,116.3734017,1.472,0
10,S0049,5.2732968,116.3747193,S0639,5.2593984,116.3756262,1.549,0
10,S0049,5.2732968,116.3747193,S0690,5.1964629,116.359591,8.706,0
10,S0049,5.2732968,116.3747193,S0693,5.2181166,116.344786,6.974,0
10,S0049,5.2732968,116.3747193,S0697,5.2419511,116.3674556,3.577,0
10,S0049,5.2732968,116.3747193,S0700,5.2314063,116.3720737,4.667,0
10,S0049,5.2732968,116.3747193,S0701,5.1863236,116.3527253,9.973,0
10,S0049,5.2732968,116.3747193,S0702,5.2312481,116.358671,5.002,0
10,S0049,5.2732968,116.3747193,S0703,5.2413062,116.3539969,4.233,0
10,S0049,5.2732968,116.3747193,S0649,5.2835791,116.4247876,5.66,0
10,S0053,5.2908601,116.0344046,S0707,5.3012077,116.0350168,1.153,0
10,S0053,5.2908601,116.0344046,S0714,5.3047058,116.0623524,3.456,0
10,S0053,5.2908601,116.0344046,S0716,5.3158088,116.0891985,6.671,0
10,S0053,5.2908601,116.0344046,S0720,5.2787276,116.1215895,9.747,0
10,S0053,5.2908601,116.0344046,S0721,5.2778914,116.1196595,9.549,0
10,S0053,5.2908601,116.0344046,S0724,5.3403046,116.0926618,8.475,0
10,S0053,5.2908601,116.0344046,S0746,5.3050012,116.0470604,2.106,0
10,S0053,5.2908601,116.0344046,S0751,5.3175429,116.0864757,6.484,0
10,S0053,5.2908601,116.0344046,S0752,5.2886435,116.0349977,0.255,0
10,S0053,5.2908601,116.0344046,S0718,5.3025712,116.0534426,2.478,0
10,S0057,5.4228974,116.209765,S0062,5.4587899,116.2736526,8.12,1
10,S0057,5.4228974,116.209765,S0656,5.3409493,116.1995303,9.182,1
10,S0057,5.4228974,116.209765,S0658,5.3467074,116.2097255,8.472,1
10,S0057,5.4228974,116.209765,S0659,5.3797614,116.2340885,5.501,1
10,S0057,5.4228974,116.209765,S0660,5.3629756,116.2129939,6.673,1
10,S0057,5.4228974,116.209765,S0661,5.3621802,116.219394,6.835,1
10,S0057,5.4228974,116.209765,S0663,5.3891572,116.240027,5.03,1
10,S0057,5.4228974,116.209765,S0664,5.4542071,116.2578834,6.363,1
10,S0057,5.4228974,116.209765,S0665,5.4183322,116.2561088,5.155,1
10,S0057,5.4228974,116.209765,S0667,5.4797716,116.2752866,9.623,1
10,S0057,5.4228974,116.209765,S0668,5.4489856,116.2702798,7.3,1
10,S0057,5.4228974,116.209765,S0669,5.3997077,116.2381822,4.068,1
10,S0057,5.4228974,116.209765,S0670,5.4728503,116.2654893,8.301,1
10,S0057,5.4228974,116.209765,S0671,5.4044747,116.2475115,4.654,1
10,S0057,5.4228974,116.209765,S0673,5.3940265,116.2424715,4.839,1
10,S0057,5.4228974,116.209765,S0674,5.4455835,116.2688726,7.012,1
10,S0057,5.4228974,116.209765,S0675,5.4585487,116.2659994,7.38,1
10,S0057,5.4228974,116.209765,S0676,5.4464732,116.267259,6.883,1
10,S0057,5.4228974,116.209765,S0677,5.4816186,116.2690947,9.261,1
10,S0057,5.4228974,116.209765,S0678,5.4582441,116.2733047,8.057,1
10,S0057,5.4228974,116.209765,S0679,5.4190511,116.2334792,2.66,1
10,S0057,5.4228974,116.209765,S0680,5.4623131,116.2811304,9.034,1
10,S0057,5.4228974,116.209765,S0681,5.4719211,116.2803596,9.528,1
10,S0057,5.4228974,116.209765,S0682,5.426731,116.2391342,3.279,1
10,S0057,5.4228974,116.209765,S0683,5.4676301,116.2678351,8.128,1
10,S0057,5.4228974,116.209765,S0684,5.455013,116.2639664,6.982,1
10,S0057,5.4228974,116.209765,S0685,5.451431,116.2568816,6.105,1
10,S0057,5.4228974,116.209765,S0686,5.4356626,116.2497626,4.65,1
10,S0057,5.4228974,116.209765,S0687,5.4457484,116.2570889,5.822,1
10,S0057,5.4228974,116.209765,S0688,5.4307567,116.2278076,2.18,1
10,S0057,5.4228974,116.209765,S0689,5.4176834,116.227837,2.083,1
10,S0057,5.4228974,116.209765,S0733,5.472185,116.2000632,5.585,1
10,S0057,5.4228974,116.209765,S0735,5.4612709,116.2149548,4.305,1
10,S0057,5.4228974,116.209765,S0750,5.4792463,116.2115667,6.269,1
10,S0057,5.4228974,116.209765,S0753,5.4643992,116.2108043,4.616,1
10,S0057,5.4228974,116.209765,S0754,5.4632208,116.2123797,4.493,1
10,S0057,5.4228974,116.209765,S0755,5.4692707,116.2091656,5.157,1
10,S0057,5.4228974,116.209765,S0758,5.4385565,116.1878393,2.987,1
10,S0057,5.4228974,116.209765,S0759,5.3937999,116.1341623,8.973,1
10,S0057,5.4228974,116.209765,S0769,5.4328911,116.1968184,1.813,1
10,S0057,5.4228974,116.209765,S0778,5.3908583,116.1417781,8.327,1
10,S0057,5.4228974,116.209765,S1076,5.4127509,116.2331743,2.826,1
10,S0057,5.4228974,116.209765,S1083,5.3975112,116.1526828,6.921,1
10,S0060,6.1135252,116.8611805,S0063,6.108734,116.8184033,4.759,0
10,S0060,6.1135252,116.8611805,S0284,6.1615009,116.7975091,8.832,0
10,S0060,6.1135252,116.8611805,S0915,6.126042,116.863994,1.426,0
10,S0060,6.1135252,116.8611805,S0928,6.1095094,116.8182326,4.769,0
10,S0060,6.1135252,116.8611805,S0931,6.1160327,116.863674,0.392,0
10,S0060,6.1135252,116.8611805,S0941,6.119726,116.7986317,6.95,0
10,S0060,6.1135252,116.8611805,S0944,6.1141163,116.8612539,0.066,0
10,S0060,6.1135252,116.8611805,S0946,6.0692593,116.7974408,8.596,0
10,S0060,6.1135252,116.8611805,S0957,6.0633286,116.8001574,8.757,0
10,S0060,6.1135252,116.8611805,S0935,6.13671,116.7745909,9.914,0
10,S0062,5.4587899,116.2736526,S0057,5.4228974,116.209765,8.12,0
10,S0062,5.4587899,116.2736526,S0659,5.3797614,116.2340885,9.819,0
10,S0062,5.4587899,116.2736526,S0663,5.3891572,116.240027,8.591,0
10,S0062,5.4587899,116.2736526,S0664,5.4542071,116.2578834,1.818,0
10,S0062,5.4587899,116.2736526,S0665,5.4183322,116.2561088,4.9,0
10,S0062,5.4587899,116.2736526,S0667,5.4797716,116.2752866,2.34,0
10,S0062,5.4587899,116.2736526,S0668,5.4489856,116.2702798,1.152,0
10,S0062,5.4587899,116.2736526,S0669,5.3997077,116.2381822,7.654,0
10,S0062,5.4587899,116.2736526,S0670,5.4728503,116.2654893,1.806,0
10,S0062,5.4587899,116.2736526,S0671,5.4044747,116.2475115,6.697,0
10,S0062,5.4587899,116.2736526,S0673,5.3940265,116.2424715,7.986,0
10,S0062,5.4587899,116.2736526,S0674,5.4455835,116.2688726,1.561,0
10,S0062,5.4587899,116.2736526,S0675,5.4585487,116.2659994,0.848,0
10,S0062,5.4587899,116.2736526,S0676,5.4464732,116.267259,1.542,0
10,S0062,5.4587899,116.2736526,S0677,5.4816186,116.2690947,2.588,0
10,S0062,5.4587899,116.2736526,S0678,5.4582441,116.2733047,0.072,0
10,S0062,5.4587899,116.2736526,S0679,5.4190511,116.2334792,6.269,0
10,S0062,5.4587899,116.2736526,S0680,5.4623131,116.2811304,0.916,0
10,S0062,5.4587899,116.2736526,S0681,5.4719211,116.2803596,1.638,0
10,S0062,5.4587899,116.2736526,S0682,5.426731,116.2391342,5.226,0
10,S0062,5.4587899,116.2736526,S0683,5.4676301,116.2678351,1.175,0
10,S0062,5.4587899,116.2736526,S0684,5.455013,116.2639664,1.151,0
10,S0062,5.4587899,116.2736526,S0685,5.451431,116.2568816,2.029,0
10,S0062,5.4587899,116.2736526,S0686,5.4356626,116.2497626,3.689,0
10,S0062,5.4587899,116.2736526,S0687,5.4457484,116.2570889,2.338,0
10,S0062,5.4587899,116.2736526,S0688,5.4307567,116.2278076,5.956,0
10,S0062,5.4587899,116.2736526,S0689,5.4176834,116.227837,6.827,0
10,S0062,5.4587899,116.2736526,S0733,5.472185,116.2000632,8.281,0
10,S0062,5.4587899,116.2736526,S0735,5.4612709,116.2149548,6.503,0
10,S0062,5.4587899,116.2736526,S0750,5.4792463,116.2115667,7.239,0
10,S0062,5.4587899,116.2736526,S0753,5.4643992,116.2108043,6.985,0
10,S0062,5.4587899,116.2736526,S0754,5.4632208,116.2123797,6.8,0
10,S0062,5.4587899,116.2736526,S0755,5.4692707,116.2091656,7.233,0
10,S0062,5.4587899,116.2736526,S0758,5.4385565,116.1878393,9.762,0
10,S0062,5.4587899,116.2736526,S0769,5.4328911,116.1968184,8.979,0
10,S0062,5.4587899,116.2736526,S0803,5.5282671,116.2851388,7.829,0
10,S0062,5.4587899,116.2736526,S0805,5.5411224,116.2810617,9.192,0
10,S0062,5.4587899,116.2736526,S1076,5.4127509,116.2331743,6.803,0
10,S0062,5.4587899,116.2736526,S0064,5.5091912,116.3233754,7.855,0
10,S0062,5.4587899,116.2736526,S0807,5.5197756,116.3176526,8.349,0
10,S0063,6.108734,116.8184033,S0060,6.1135252,116.8611805,4.759,0
10,S0063,6.108734,116.8184033,S0284,6.1615009,116.7975091,6.306,0
10,S0063,6.108734,116.8184033,S0915,6.126042,116.863994,5.396,0
10,S0063,6.108734,116.8184033,S0928,6.1095094,116.8182326,0.088,0
10,S0063,6.108734,116.8184033,S0931,6.1160327,116.863674,5.071,0
10,S0063,6.108734,116.8184033,S0940,6.15882,116.7789947,7.071,0
10,S0063,6.108734,116.8184033,S0941,6.119726,116.7986317,2.504,0
10,S0063,6.108734,116.8184033,S0944,6.1141163,116.8612539,4.775,0
10,S0063,6.108734,116.8184033,S0946,6.0692593,116.7974408,4.964,0
10,S0063,6.108734,116.8184033,S0951,6.0886156,116.7732327,5.472,0
10,S0063,6.108734,116.8184033,S0952,6.0724026,116.7758169,6.204,0
10,S0063,6.108734,116.8184033,S0957,6.0633286,116.8001574,5.437,0
10,S0063,6.108734,116.8184033,S0961,6.044906,116.7574738,9.786,0
10,S0063,6.108734,116.8184033,S0935,6.13671,116.7745909,5.757,0
10,S0066,5.4146548,116.5084813,S0611,5.4505072,116.5605112,7.005,1
10,S0066,5.4146548,116.5084813,S0614,5.4257658,116.5207264,1.834,1
10,S0066,5.4146548,116.5084813,S0617,5.448024,116.5546504,6.316,1
10,S0066,5.4146548,116.5084813,S0618,5.4025431,116.4863082,2.8,1
10,S0066,5.4146548,116.5084813,S0620,5.4312578,116.5366919,3.628,1
10,S0066,5.4146548,116.5084813,S0792,5.454468,116.5639703,7.571,1
10,S0072,5.6381844,115.9573292,S0074,5.6803176,116.0294256,9.252,1
10,S0072,5.6381844,115.9573292,S0093,5.5693002,115.9623713,7.68,1
10,S0074,5.6803176,116.0294256,S0072,5.6381844,115.9573292,9.252,0
10,S0077,5.7908133,116.8168422,S0856,5.7919059,116.811607,0.592,1
10,S0077,5.7908133,116.8168422,S0862,5.797142,116.8189854,0.743,1
10,S0077,5.7908133,116.8168422,S0870,5.788846,116.8179208,0.249,1
10,S0077,5.7908133,116.8168422,S0875,5.7984346,116.8143039,0.893,1
10,S0078,5.8641269,116.5839984,S0831,5.8661453,116.5365456,5.254,0
10,S0078,5.8641269,116.5839984,S0834,5.8713255,116.4973945,9.613,0
10,S0078,5.8641269,116.5839984,S0845,5.8723062,116.5007533,9.253,0
10,S0078,5.8641269,116.5839984,S0988,5.8670441,116.5672761,1.878,0
10,S0078,5.8641269,116.5839984,S0990,5.9164702,116.650652,9.393,0
10,S0078,5.8641269,116.5839984,S0997,5.9490421,116.5742441,9.504,0
10,S0078,5.8641269,116.5839984,S1000,5.942872,116.5879609,8.767,0
10,S0078,5.8641269,116.5839984,S1008,5.864768,116.578317,0.632,0
10,S0078,5.8641269,116.5839984,S1019,5.9148989,116.5523936,6.64,0
10,S0078,5.8641269,116.5839984,S1020,5.8730698,116.5840241,0.994,0
10,S0078,5.8641269,116.5839984,S1023,5.9285252,116.5524134,7.968,0
10,S0078,5.8641269,116.5839984,S1024,5.9428587,116.5545268,9.342,0
10,S0078,5.8641269,116.5839984,S1025,5.9272681,116.5622378,7.422,0
10,S0078,5.8641269,116.5839984,S1026,5.898538,116.5572532,4.837,0
10,S0078,5.8641269,116.5839984,S1030,5.9197567,116.5389621,7.942,0
10,S0078,5.8641269,116.5839984,S1034,5.9048187,116.5573592,5.4,0
10,S0078,5.8641269,116.5839984,S1043,5.9360702,116.6275559,9.338,0
10,S0078,5.8641269,116.5839984,S1044,5.9398281,116.6218703,9.402,0
10,S0078,5.8641269,116.5839984,S1046,5.9431707,116.6217402,9.73,0
10,S0080,5.7636797,116.4468761,S0839,5.7916927,116.4734878,4.286,0
10,S0080,5.7636797,116.4468761,S0840,5.8053237,116.4818104,6.031,0
10,S0080,5.7636797,116.4468761,S0846,5.7986386,116.4696292,4.631,0
10,S0080,5.7636797,116.4468761,S1151,5.7396865,116.4067157,5.183,0
10,S0082,5.5420109,115.5611542,S0085,5.6147787,115.6114373,9.82,1
10,S0082,5.5420109,115.5611542,S0135,5.5142364,115.5361321,4.148,1
10,S0082,5.5420109,115.5611542,S0149,5.4716727,115.5327708,8.429,1
10,S0082,5.5420109,115.5611542,S0190,5.4619507,115.5891481,9.426,1
10,S0082,5.5420109,115.5611542,S0256,5.4994293,115.5463513,5.01,1
10,S0083,5.4526327,115.6245849,S0088,5.4071403,115.6728513,7.358,1
10,S0083,5.4526327,115.6245849,S0186,5.3968433,115.6876589,9.34,1
10,S0083,5.4526327,115.6245849,S0187,5.4023466,115.6848433,8.704,1
10,S0083,5.4526327,115.6245849,S0188,5.44141,115.6382102,1.958,1
10,S0083,5.4526327,115.6245849,S0189,5.4223745,115.6640257,5.512,1
10,S0083,5.4526327,115.6245849,S0190,5.4619507,115.5891481,4.057,1
10,S0083,5.4526327,115.6245849,S0191,5.4164768,115.6768857,7.048,1
10,S0084,5.525775,115.6926781,S0094,5.5110905,115.7525025,6.82,1
10,S0085,5.6147787,115.6114373,S0082,5.5420109,115.5611542,9.82,0
10,S0086,5.3251135,115.7509543,S0239,5.272817,115.8016325,8.081,1
10,S0088,5.4071403,115.6728513,S0083,5.4526327,115.6245849,7.358,0
10,S0088,5.4071403,115.6728513,S0113,5.3493525,115.6085704,9.588,0
10,S0088,5.4071403,115.6728513,S0186,5.3968433,115.6876589,2.0,0
10,S0088,5.4071403,115.6728513,S0187,5.4023466,115.6848433,1.431,0
10,S0088,5.4071403,115.6728513,S0188,5.44141,115.6382102,5.406,0
10,S0088,5.4071403,115.6728513,S0189,5.4223745,115.6640257,1.956,0
10,S0088,5.4071403,115.6728513,S0191,5.4164768,115.6768857,1.13,0
10,S0093,5.5693002,115.9623713,S0072,5.6381844,115.9573292,7.68,0
10,S0094,5.5110905,115.7525025,S0084,5.525775,115.6926781,6.82,0
10,S0099,5.1071138,115.5918648,S0104,5.117332,115.557134,4.011,1
10,S0099,5.1071138,115.5918648,S0212,5.039118,115.546489,9.079,1
10,S0104,5.117332,115.557134,S0099,5.1071138,115.5918648,4.011,0
10,S0104,5.117332,115.557134,S0212,5.039118,115.546489,8.777,0
10,S0111,5.0186735,115.9059101,S1262,4.9498512,115.9165432,7.743,0
10,S0111,5.0186735,115.9059101,S1267,4.9567649,115.9287947,7.336,0
10,S0111,5.0186735,115.9059101,S1268,5.0300298,115.9677481,6.965,0
10,S0111,5.0186735,115.9059101,S1275,4.9389728,115.9278051,9.188,0
10,S0111,5.0186735,115.9059101,S1282,4.9714154,115.8933589,5.436,0
10,S0111,5.0186735,115.9059101,S1286,5.01491,115.9389239,3.681,0
10,S0111,5.0186735,115.9059101,S1288,4.9828339,115.8918758,4.278,0
10,S0111,5.0186735,115.9059101,S1292,4.931657,115.9209908,9.819,0
10,S0111,5.0186735,115.9059101,S1294,5.009984,115.9218609,2.014,0
10,S0111,5.0186735,115.9059101,S1296,4.9424497,115.9189645,8.598,0
10,S0111,5.0186735,115.9059101,S1299,4.9725045,115.9099196,5.153,0
10,S0111,5.0186735,115.9059101,S1300,4.9350834,115.8993904,9.323,0
10,S0111,5.0186735,115.9059101,S1307,4.9820097,115.8942416,4.277,0
10,S0111,5.0186735,115.9059101,S1308,4.9617425,115.9377015,7.244,0
10,S0111,5.0186735,115.9059101,S1309,4.9686314,115.9343143,6.392,0
10,S0111,5.0186735,115.9059101,S1310,5.0057309,115.9360104,3.632,0
10,S0111,5.0186735,115.9059101,S1312,4.955506,115.9182353,7.155,0
10,S0111,5.0186735,115.9059101,S1313,5.0073294,115.9475247,4.779,0
10,S0111,5.0186735,115.9059101,S1316,5.0042828,115.929199,3.036,0
10,S0113,5.3493525,115.6085704,S0088,5.4071403,115.6728513,9.588,1
10,S0113,5.3493525,115.6085704,S0119,5.3315352,115.563127,5.407,1
10,S0114,5.1423979,116.289617,S0599,5.0954389,116.3409302,7.718,1
10,S0114,5.1423979,116.289617,S0603,5.1778704,116.2381905,6.928,1
10,S0114,5.1423979,116.289617,S0605,5.1621456,116.2315424,6.796,1
